Chemical_ID,End_Point,Model,BMD10,BMDL,BMD50,AUC,Min_Dose,Max_Dose,AUC_Norm,DataQC_Flag,BMD_Analysis_Flag,BMD10_Flag,BMD50_Flag,bmdrc.Endpoint.ID
P15643,TOT_MORT,Weibull,14.751760767888934,7.152407054928962,63.73292686653552,40.4296875,0.0,100.0,0.404296875,1,2,1,1,P15643 TOT_MORT
P15932,MORT,Gamma,0.14969998034626106,0.04029765584223326,3.8617668591289647,6.283028846153846,0.0,10.0,0.6283028846153846,1,2,1,1,P15932 MORT
P21442,AXIS,Logistic,0.9276166581928925,0.5101891620060909,1.6133999873746692,,0.0,10.0,,1,2,1,1,P21442 AXIS
P21442,MORT,Logistic,0.8333069285513993,0.6216437135941542,2.8291150109871177,6.864931318681319,0.0,10.0,0.6864931318681319,1,2,1,1,P21442 MORT
C07065,TRUN,Quantal Linear,0.5420914205675557,0.32760069473056264,3.5663183444587263,,0.0,5.0,,1,2,1,1,C07065 TRUN
C07065,TOT_MORT,Logistic,0.7131671250047635,0.5566612413405406,1.8611470161567332,2.9875,0.0,5.0,0.5974999999999999,1,2,1,1,C07065 TOT_MORT
C07065,SWIM,Quantal Linear,0.7149147276202669,0.4066535680127377,4.703290646375647,,0.0,5.0,,1,2,1,1,C07065 SWIM
C07065,SOMI,Quantal Linear,0.7149147276202669,0.4066535680127377,4.703290646375647,,0.0,5.0,,1,2,1,1,C07065 SOMI
C07065,PFIN,Quantal Linear,0.39344339204069073,0.2529189754425636,2.58839069076527,,0.0,5.0,,1,2,1,1,C07065 PFIN
C07065,PE__,Quantal Linear,0.35815813055568446,0.23389579673422858,2.3562555368990616,,0.0,5.0,,1,2,1,1,C07065 PE__
P21442,NC24,Logistic,1.8491992399909722,1.0170595819950348,2.311210683590829,,0.0,10.0,,1,2,1,1,P21442 NC24
P22078,ANY24,Quantal Linear,2.3920447809355694,1.917464643985518,15.736816447096244,78.90625,0.0,100.0,0.7890625,1,2,1,1,P22078 ANY24
C07065,MORT,Logistic,0.9253840145347668,0.6995590245375969,2.2627836967489494,2.7696666666666667,0.0,5.0,0.5539333333333334,1,2,1,1,C07065 MORT
C07065,MO24,Gamma,1.5227700128783224,0.9717371323941699,3.3151958679542193,1.950625,0.0,5.0,0.390125,1,2,1,1,C07065 MO24
C07065,EYE_,Log Logistic,0.6036221716706299,0.305266881715607,2.603181940631061,,0.0,5.0,,1,2,1,1,C07065 EYE_
P21442,NC__,Logistic,0.8620285624794999,0.47411570936372494,1.3754483032348594,,0.0,10.0,,1,2,1,1,P21442 NC__
C07065,CFIN,Quantal Linear,0.4815173792970161,0.2979109584259703,3.1678130252729857,,0.0,5.0,,1,2,1,1,C07065 CFIN
TX011585,PE__,Log Logistic,18.969202122197455,6.164990689714172,21.24397378080161,28.9818,0.0,64.0,0.452840625,1,2,1,1,TX011585 PE__
C07065,ANY24,Gamma,1.5227700128783224,0.9717371323941699,3.3151958679542193,1.950625,0.0,5.0,0.390125,1,2,1,1,C07065 ANY24
C07065,ANY120,Gamma,0.18322485035899108,0.05740929751955558,0.7766161741980326,4.2225,0.0,5.0,0.8445,1,2,1,1,C07065 ANY120
P21442,TOT_MORT,Logistic,0.7003482786482004,0.5453955808092869,2.3868375930255534,7.2125,0.0,10.0,0.7212500000000001,1,2,1,1,P21442 TOT_MORT
TX011585,OTIC,Log Logistic,36.51363896176914,15.068116195575772,46.966292146590824,28.98,0.0,64.0,0.4528125,1,2,1,1,TX011585 OTIC
P22078,ANY120,Log Logistic,5.244693600676718,2.8845814803721948,6.213995276011386,94.921875,0.0,100.0,0.94921875,1,2,1,1,P22078 ANY120
P22078,YSE_,Log Logistic,23.826044690586,17.269592432911345,53.751145101173144,38.49972943722944,0.0,100.0,0.3849972943722944,1,2,1,1,P22078 YSE_
P26408,MORT,Gamma,0.8439348422743864,0.5231788207700633,1.8126322863330722,6.53698717948718,0.0,10.0,0.6536987179487179,1,2,1,1,P26408 MORT
P15643,AXIS,Gamma,7.586860565736563,4.954195870034532,19.374403778995884,66.61390692640693,0.0,100.0,0.6661390692640693,1,2,1,1,P15643 AXIS
C0022,YSE_,Probit,17.599463400097115,13.93541495907348,47.540712830915005,9.684761904761903,0.0,50.0,0.19369523809523806,1,2,1,1,C0022 YSE_
C02128,PFIN,Logistic,9.341937972872271,5.138065885079749,11.731624932028225,,0.0,50.0,,1,2,1,1,C02128 PFIN
C02128,PE__,Logistic,9.829629692414906,5.406296330828199,12.115926607747108,,0.0,50.0,,1,2,1,1,C02128 PE__
C02128,MORT,Log Logistic,4.231644055837097,2.6364480353375934,9.42265229372032,,0.0,50.0,,1,2,1,1,C02128 MORT
C02128,MO24,Gamma,10.087137246241964,6.829565720143888,18.02295982467823,29.0875,0.0,50.0,0.58175,1,2,1,1,C02128 MO24
C02128,JAW_,Logistic,9.829629692414906,5.406296330828199,12.115926607747108,,0.0,50.0,,1,2,1,1,C02128 JAW_
C02128,EYE_,Logistic,10.354571061520716,5.695014083836393,12.797466595936761,,0.0,50.0,,1,2,1,1,C02128 EYE_
C02128,DP24,Log Logistic,4.082584256900401,2.626220002269049,8.857850899751913,,0.0,50.0,,1,2,1,1,C02128 DP24
C02128,AXIS,Quantal Linear,6.405069604701961,3.1027781106774075,42.137758249094006,,0.0,50.0,,1,2,1,1,C02128 AXIS
C02128,ANY24,Log Logistic,3.969658495354678,2.7176678443554723,8.026985596716228,37.64375,0.0,50.0,0.752875,1,2,1,1,C02128 ANY24
C02128,ANY120,Log Logistic,4.499701395353928,2.4748357674446604,5.1776004473319235,44.2,0.0,50.0,0.884,1,2,1,1,C02128 ANY120
TX003698,TOT_MORT,Quantal Linear,2.953131045041216,2.098838214880481,19.42809832425411,32.6182,0.0,64.0,0.509659375,1,2,1,1,TX003698 TOT_MORT
C0022,TOT_MORT,Gamma,16.61170671839064,8.676534510089095,48.74740430826619,9.4125,0.0,50.0,0.18825,1,2,1,1,C0022 TOT_MORT
C02128,TOT_MORT,Log Logistic,4.174806565134972,2.8346080415763844,8.449744195723314,38.5875,0.0,50.0,0.7717499999999999,1,2,1,1,C02128 TOT_MORT
TX003698,MO24,Weibull,5.591951856413067,2.316236699118752,29.439262269645173,27.2,0.0,64.0,0.425,1,2,1,1,TX003698 MO24
P44393,ANY120,Log Logistic,4.318587682151604,2.5452854072010935,5.402643367806919,95.8984375,0.0,100.0,0.958984375,1,2,1,1,P44393 ANY120
P44393,AXIS,Log Logistic,10.797148172573806,5.938431494915593,12.266118278097347,87.890625,0.0,100.0,0.87890625,1,2,1,1,P44393 AXIS
P44393,CRAN,Log Logistic,16.806503987710904,12.025205419771494,47.69999730943092,48.4375,0.0,100.0,0.484375,1,2,1,1,P44393 CRAN
C0022,MORT,Log Logistic,18.082279271136645,11.72274474171116,49.919209453621136,7.864166666666666,0.0,50.0,0.15728333333333333,1,2,1,1,C0022 MORT
P44393,EYE_,Log Logistic,16.941622209622885,12.553231244258566,40.69943308362224,55.699690934065934,0.0,100.0,0.5569969093406594,1,2,1,1,P44393 EYE_
P44393,JAW_,Gamma,17.506828185445894,13.254284556757074,38.33475024419089,57.48540521978022,0.0,100.0,0.5748540521978022,1,2,1,1,P44393 JAW_
TX003698,DP24,Log Logistic,16.655184339379066,6.738391360524507,19.497588107671717,28.818,0.0,64.0,0.45028125,1,2,1,1,TX003698 DP24
TX005992,JAW_,Logistic,32.49314188584895,23.762741969818507,56.492105810839895,20.94751168831169,0.0,64.0,0.32730487012987014,1,2,1,1,TX005992 JAW_
C0022,DP24,Gamma,20.856515785731652,14.481937633349462,45.91891588331754,8.657083333333333,0.0,50.0,0.17314166666666664,1,2,1,1,C0022 DP24
P44393,NC24,Log Logistic,4.896574814957396,2.6931161482265678,5.8097442663675425,95.1171875,0.0,100.0,0.951171875,1,2,1,1,P44393 NC24
C02128,SNOU,Logistic,9.829629692414906,5.406296330828199,12.115926607747108,,0.0,50.0,,1,2,1,1,C02128 SNOU
C02128,YSE_,Log Logistic,5.2639366148536855,3.6617194820037184,9.070905951535684,,0.0,50.0,,1,2,1,1,C02128 YSE_
P26408,TOT_MORT,Logistic,0.6658677084646923,0.5376371697040061,1.7342762701889411,6.81875,0.0,10.0,0.681875,1,2,1,1,P26408 TOT_MORT
TX003700,BRAI,Gamma,41.148891825809905,12.265805535820945,62.59602313668822,17.906676923076922,0.0,64.0,0.2797918269230769,1,2,1,1,TX003700 BRAI
TX003700,YSE_,Quantal Linear,5.883394731243524,4.0468178716197,38.705756559950586,32.825657142857146,0.0,64.0,0.5129008928571429,1,2,1,1,TX003700 YSE_
TX011585,BRN_,Log Logistic,22.21359810610439,7.219419384483927,24.63845452404379,28.98,0.0,64.0,0.4528125,1,2,1,1,TX011585 BRN_
TX003700,SNOU,Gamma,13.830491863104129,3.6649030730138996,55.78663930802053,23.962061538461537,0.0,64.0,0.3744072115384615,1,2,1,1,TX003700 SNOU
TX003700,PE__,Quantal Linear,5.976761308885871,4.0969214066692,39.319997859428476,32.825657142857146,0.0,64.0,0.5129008928571429,1,2,1,1,TX003700 PE__
TX011585,BRAI,Log Logistic,16.048988678084537,5.215921320377475,18.176318675951915,28.98,0.0,64.0,0.4528125,1,2,1,1,TX011585 BRAI
TX003700,JAW_,Quantal Linear,5.885217709148746,4.048152604838812,38.71774959156531,32.8236,0.0,64.0,0.51286875,1,2,1,1,TX003700 JAW_
TX003700,EDEM,Gamma,15.713181101573735,4.8862488241792565,54.80766361460336,27.1854,0.0,64.0,0.424771875,1,2,1,1,TX003700 EDEM
TX003700,CRAN,Gamma,9.434816266368848,2.320524847936191,51.90024248276308,28.9836,0.0,64.0,0.45286875,1,2,1,1,TX003700 CRAN
C02586,YSE_,Log Logistic,41.40935514257557,35.000433493235604,48.37031563364368,7.5303663003663,0.0,50.0,0.150607326007326,1,2,1,1,C02586 YSE_
TX011585,ANY120,Logistic,7.626432903480309,4.536177527426217,22.13275037024463,32.836,0.0,64.0,0.5130625,1,2,1,1,TX011585 ANY120
TX011585,ALL_BUT_MORT,Log Logistic,16.161354070674157,5.252440072969101,18.29312940875212,30.8018,0.0,64.0,0.481278125,1,2,1,1,TX011585 ALL_BUT_MORT
TX003700,ANY120,Gamma,11.314033495978173,3.343316233568013,38.66789797423142,36.4254,0.0,64.0,0.569146875,1,2,1,1,TX003700 ANY120
TX003699,ANY120,Logistic,4.953422201948498,2.9641019659499066,18.505692740319567,32.017,0.0,64.0,0.500265625,1,2,1,1,TX003699 ANY120
TX003700,ALL_BUT_MORT,Quantal Linear,6.090977217977,4.285041879803918,40.071403021668935,32.587399999999995,0.0,64.0,0.5091781249999999,1,2,1,1,TX003700 ALL_BUT_MORT
TX003699,YSE_,Gamma,10.149483161194004,5.582215738656702,16.1783402526768,29.010114285714288,0.0,64.0,0.45328303571428574,1,2,1,1,TX003699 YSE_
TX003699,TOT_MORT,Probit,9.69385209714048,7.577833402443778,32.8093424819477,29.2574,0.0,64.0,0.457146875,1,2,1,1,TX003699 TOT_MORT
C02586,ANY120,Gamma,30.406115704960065,22.418942806339025,41.89856692288683,17.41875,0.0,50.0,0.348375,1,2,1,1,C02586 ANY120
TX003699,SWIM,Logistic,57.78407053584681,18.779822924150213,63.999998401758866,28.8,0.0,64.0,0.45,1,2,1,1,TX003699 SWIM
TX003699,PE__,Gamma,10.149483161194004,5.582215738656702,16.1783402526768,29.010114285714288,0.0,64.0,0.45328303571428574,1,2,1,1,TX003699 PE__
NTP,DNT,Gamma,14.944488043689873,6.623589744754538,55.86130080705418,21.895833333333332,0.0,67.0,0.32680348258706465,1,2,1,1,NTP DNT 91-E1 ANY120
TX003699,MORT,Log Logistic,36.191294196501175,14.426899334735182,47.70850166379946,26.765643956043956,0.0,64.0,0.4182131868131868,1,2,1,1,TX003699 MORT
TX003699,JAW_,Quantal Linear,4.840557165114888,2.248034635581005,31.845122723537067,29.872953846153848,0.0,64.0,0.4667649038461539,1,2,1,1,TX003699 JAW_
TX003699,CIRC,Logistic,57.78407053584681,18.779822924150213,63.999998401758866,28.8,0.0,64.0,0.45,1,2,1,1,TX003699 CIRC
TX003699,BRAI,Gamma,10.149483161194004,5.582215738656702,16.1783402526768,29.010114285714288,0.0,64.0,0.45328303571428574,1,2,1,1,TX003699 BRAI
P15643,DP24,Log Logistic,10.877254695308583,8.168762509001791,19.266285174584844,76.98102678571428,0.0,100.0,0.7698102678571428,1,2,1,1,P15643 DP24
P15643,ANY24,Log Logistic,2.4980005285963283,1.1690319246223357,8.279616449530524,87.3046875,0.0,100.0,0.873046875,1,2,1,1,P15643 ANY24
P44393,NC__,Log Logistic,4.576922048830482,3.475837631010182,7.134794371267068,92.3828125,0.0,100.0,0.923828125,1,2,1,1,P44393 NC__
C11311,PFIN,Gamma,4.2801971379847545,1.9461782604275528,29.36737603360365,18.262408424908422,0.0,50.0,0.36524816849816844,1,2,1,1,C11311 PFIN
C11824,MO24,Logistic,13.066163885772353,11.09747682270051,30.02006139797558,23.0,0.0,50.0,0.46,1,2,1,1,C11824 MO24
C11824,JAW_,Log Logistic,11.343567286204483,6.238962007412465,12.502064207773916,,0.0,50.0,,1,2,1,1,C11824 JAW_
C11824,EYE_,Log Logistic,11.343567286204483,6.238962007412465,12.502064207773916,,0.0,50.0,,1,2,1,1,C11824 EYE_
C11824,CFIN,Logistic,12.196579100146726,6.7081185050807,14.338167584083342,,0.0,50.0,,1,2,1,1,C11824 CFIN
C11824,AXIS,Logistic,9.995686461820096,8.302188148045573,17.650727480352963,,0.0,50.0,,1,2,1,1,C11824 AXIS
C11311,YSE_,Gamma,3.251599238842268,1.238600515723547,30.814103016039883,18.512408424908422,0.0,50.0,0.37024816849816844,1,2,1,1,C11311 YSE_
P00036,PFIN,Log Logistic,2.4984383839682685,1.0751565398002607,9.619683851045682,,0.0,50.0,,1,2,1,1,P00036 PFIN
P00036,SNOU,Logistic,4.038686608361786,2.2212776345989824,8.569940524426082,,0.0,50.0,,1,2,1,1,P00036 SNOU
P00036,TOT_MORT,Log Logistic,4.504827929330198,3.7474839785279785,6.432440427978477,42.19375,0.0,50.0,0.843875,1,2,1,1,P00036 TOT_MORT
P00036,TRUN,Log Logistic,9.992030600449029,4.667907850087699,34.51101594772424,,0.0,50.0,,1,2,1,1,P00036 TRUN
P00036,YSE_,Log Logistic,3.987905703773239,2.193348137075281,4.7165968657945285,,0.0,50.0,,1,2,1,1,P00036 YSE_
P00038,ANY120,Log Logistic,0.9193755318059867,0.6223180250753635,1.92830481035978,47.175000000000004,0.0,50.0,0.9435000000000001,1,2,1,1,P00038 ANY120
C11824,SNOU,Log Logistic,11.343567286204483,6.238962007412465,12.502064207773916,,0.0,50.0,,1,2,1,1,C11824 SNOU
P00038,ANY24,Log Logistic,0.9193755318059867,0.6223180250753635,1.92830481035978,47.175000000000004,0.0,50.0,0.9435000000000001,1,2,1,1,P00038 ANY24
P00038,DP24,Log Logistic,1.1441479715653682,0.7546355601640784,2.221855206028012,46.90535714285714,0.0,50.0,0.9381071428571428,1,2,1,1,P00038 DP24
P00038,MORT,Log Logistic,3.6764032168860803,2.022021769287344,4.293137445821249,46.33571428571429,0.0,50.0,0.9267142857142858,1,2,1,1,P00038 MORT
P00038,TOT_MORT,Log Logistic,1.1959793071049691,0.8350065609746328,2.369248265676059,46.668749999999996,0.0,50.0,0.933375,1,2,1,1,P00038 TOT_MORT
C11311,EDEM,Gamma,3.4340159575516815,1.1573664987795795,43.253845436140075,15.382083333333334,0.0,50.0,0.3076416666666667,1,2,1,1,C11311 EDEM
P00039,ANY120,Log Logistic,2.8567742411723365,1.4804433919302846,12.690724756847493,32.475,0.0,50.0,0.6495000000000001,1,2,1,1,P00039 ANY120
C11311,BRN_,Gamma,4.54341547010648,1.88803815047891,39.86896928579518,15.132083333333334,0.0,50.0,0.3026416666666667,1,2,1,1,C11311 BRN_
C45230,TOT_MORT,Weibull,1.4792559204865192,0.7140497618622885,4.23790044499793,1.77375,0.0,5.0,0.35475,1,2,1,1,C45230 TOT_MORT
TX005992,ANY120,Gamma,4.6881352974087545,1.2469312495289917,24.663809639327578,29.9424,0.0,64.0,0.46785,1,2,1,1,TX005992 ANY120
C11311,ANY120,Gamma,1.8527641281967464,0.40607808509204757,20.87506832190469,24.239583333333332,0.0,50.0,0.4847916666666666,1,2,1,1,C11311 ANY120
C11311,ALL_BUT_MORT,Gamma,2.468329724104251,0.5845861711695389,35.670562615108764,18.026666666666667,0.0,50.0,0.3605333333333334,1,2,1,1,C11311 ALL_BUT_MORT
C11824,PE__,Logistic,9.629736010521308,5.296354805786719,12.153079170327437,,0.0,50.0,,1,2,1,1,C11824 PE__
C11824,TOT_MORT,Gamma,10.884530836030462,5.986491959816754,15.000221335282939,30.522916666666667,0.0,50.0,0.6104583333333333,1,2,1,1,C11824 TOT_MORT
C10447,SM24,Logistic,23.124941002496488,19.91078732974197,44.42293742113807,11.600119047619046,0.0,50.0,0.2320023809523809,1,2,1,1,C10447 SM24
P00035,TRUN,Log Logistic,0.8514072929786008,0.4682740111382305,0.941350147301549,,0.0,5.0,,1,2,1,1,P00035 TRUN
P00035,AXIS,Log Logistic,0.8174522916384718,0.4495987604011595,0.9054220876809469,,0.0,5.0,,1,2,1,1,P00035 AXIS
P00035,BRAI,Log Logistic,0.7170224992927461,0.39436237461101037,0.8003142773499247,,0.0,5.0,,1,2,1,1,P00035 BRAI
P00035,CFIN,Log Logistic,0.8514072929786008,0.4682740111382305,0.941350147301549,,0.0,5.0,,1,2,1,1,P00035 CFIN
P00035,EYE_,Log Logistic,0.7693819667019919,0.42316008168609553,0.8557018792881452,,0.0,5.0,,1,2,1,1,P00035 EYE_
P00035,JAW_,Log Logistic,0.8174522916384718,0.4495987604011595,0.9054220876809469,,0.0,5.0,,1,2,1,1,P00035 JAW_
P00035,MO24,Log Logistic,0.8891538428983494,0.48903461359409217,0.9872053908267889,4.189375,0.0,5.0,0.837875,1,2,1,1,P00035 MO24
P00035,PE__,Log Logistic,0.7693819667019919,0.42316008168609553,0.8557018792881452,,0.0,5.0,,1,2,1,1,P00035 PE__
P00035,PFIN,Log Logistic,0.8174522916384718,0.4495987604011595,0.9054220876809469,,0.0,5.0,,1,2,1,1,P00035 PFIN
P00035,SNOU,Log Logistic,0.7693819667019919,0.42316008168609553,0.8557018792881452,,0.0,5.0,,1,2,1,1,P00035 SNOU
P00035,SOMI,Log Logistic,0.8174522916384718,0.4495987604011595,0.9054220876809469,,0.0,5.0,,1,2,1,1,P00035 SOMI
P00035,TOT_MORT,Log Logistic,0.9005321068904885,0.49529265878976864,0.9943338094660343,4.189375,0.0,5.0,0.837875,1,2,1,1,P00035 TOT_MORT
P00035,YSE_,Logistic,0.4889685178805166,0.2689326848342841,0.9419085660082003,,0.0,5.0,,1,2,1,1,P00035 YSE_
P00036,PE__,Log Logistic,4.362655504311637,2.3994605273714003,5.078550989194345,,0.0,50.0,,1,2,1,1,P00036 PE__
P00036,ANY120,Log Logistic,1.6009628308256314,0.8805295569540973,1.9482172174589425,47.1875,0.0,50.0,0.94375,1,2,1,1,P00036 ANY120
P00036,ANY24,Log Logistic,4.472561928896183,2.4599090608929006,5.132953505134371,43.96875,0.0,50.0,0.879375,1,2,1,1,P00036 ANY24
P00036,AXIS,Log Logistic,4.4781696314721104,2.462993297309661,5.152249724130397,,0.0,50.0,,1,2,1,1,P00036 AXIS
P00036,BRAI,Log Logistic,5.313452104322919,2.9223986573776055,6.055595654518267,,0.0,50.0,,1,2,1,1,P00036 BRAI
P00036,CFIN,Log Logistic,5.088206093257314,2.798513351291523,5.815024103143878,,0.0,50.0,,1,2,1,1,P00036 CFIN
P00036,DP24,Log Logistic,4.568568851364742,2.5127128682506084,5.263549640023571,,0.0,50.0,,1,2,1,1,P00036 DP24
P00036,EYE_,Logistic,4.038686608361786,2.2212776345989824,8.569940524426082,,0.0,50.0,,1,2,1,1,P00036 EYE_
P00036,JAW_,Log Logistic,4.277354184735807,2.3525448016046937,5.024077184980321,,0.0,50.0,,1,2,1,1,P00036 JAW_
P00036,MO24,Gamma,5.158551038991872,3.64997239614216,11.829056056619736,32.03125,0.0,50.0,0.640625,1,2,1,1,P00036 MO24
P00036,MORT,Log Logistic,5.455574184003614,4.48017885515552,7.450525897219858,,0.0,50.0,,1,2,1,1,P00036 MORT
C11824,YSE_,Logistic,10.704109332307228,5.887260132768976,12.923179914641139,,0.0,50.0,,1,2,1,1,C11824 YSE_
C10447,TOT_MORT,Probit,10.9026607454275,9.24767257870044,28.462885175804207,20.69375,0.0,50.0,0.41387500000000005,1,2,1,1,C10447 TOT_MORT
C10447,MORT,Logistic,16.289630313601943,13.727100654817775,31.878602662670545,18.850833333333334,0.0,50.0,0.37701666666666667,1,2,1,1,C10447 MORT
P15643,ANY120,Log Logistic,1.2588977573754474,0.13579598871176526,3.25041559188215,95.1171875,0.0,100.0,0.951171875,1,2,1,1,P15643 ANY120
P00041,SNOU,Logistic,18.745491714653895,13.65043411555131,29.43175346478392,,0.0,50.0,,1,2,1,1,P00041 SNOU
P00041,BRAI,Logistic,29.72556633596492,17.253673751328073,33.32740762119643,,0.0,50.0,,1,2,1,1,P00041 BRAI
TX011585,SNOU,Log Logistic,16.048988678084537,5.215921320377475,18.176318675951915,28.98,0.0,64.0,0.4528125,1,2,1,1,TX011585 SNOU
P00041,CFIN,Gamma,36.27823772384155,21.933896926564305,49.9901462543214,,0.0,50.0,,1,2,1,1,P00041 CFIN
P00041,DP24,Logistic,14.496090841977015,11.019471008330502,23.295843749682376,26.552500000000002,0.0,50.0,0.53105,1,2,1,1,P00041 DP24
TX011585,SKIN,Log Logistic,40.38420589250908,20.67869639387142,52.42812977984405,19.98,0.0,64.0,0.3121875,1,2,1,1,TX011585 SKIN
P00041,EYE_,Logistic,18.745491714653895,13.65043411555131,29.43175346478392,,0.0,50.0,,1,2,1,1,P00041 EYE_
P00041,JAW_,Logistic,18.745491714653895,13.65043411555131,29.43175346478392,,0.0,50.0,,1,2,1,1,P00041 JAW_
TX008702,TOT_MORT,Log Logistic,0.5933854082649181,,14.87831532082087,24.903000000000002,0.0,64.0,0.38910937500000004,1,2,1,1,TX008702 TOT_MORT
P00041,MORT,Gamma,18.610394882344107,12.38663538287268,29.260526508031184,22.447575757575756,0.0,50.0,0.4489515151515151,1,2,1,1,P00041 MORT
P00041,PE__,Logistic,16.6279260576819,12.138340352144859,28.116991169627706,,0.0,50.0,,1,2,1,1,P00041 PE__
P00041,PFIN,Logistic,16.71219719149792,12.207661289859484,28.94058559941749,,0.0,50.0,,1,2,1,1,P00041 PFIN
P00041,SOMI,Logistic,33.65163584721057,18.508399715965815,36.04094094775177,,0.0,50.0,,1,2,1,1,P00041 SOMI
P00041,ANY24,Gamma,14.517674892516304,10.48083265159066,21.64083456720666,27.24375,0.0,50.0,0.544875,1,2,1,1,P00041 ANY24
